id,age,cartype,loanamount,deposit,area,apr,applicationoutcome,funded,age_bucket,depositratio,apr_pct
9238,24,Saloon,5389.0,1275.0,urban,0.0,0,0,<25,0.2365930599368646,0%
9237,56,Saloon,5330.0,691.0,rural,0.0,0,0,55+,0.12964352720447847,0%
9235,58,SUV,5374.0,1035.0,urban,0.2,1,0,55+,0.19259397097130765,20%
9234,63,Saloon,4629.0,768.0,rural,0.0,0,0,55+,0.16591056383664593,0%
9231,23,SUV,16408.0,1737.0,urban,0.0,0,0,<25,0.10586299366162202,0%
9229,35,SUV,16557.0,1744.0,urban,0.0,0,0,35-44,0.105333091743667,0%
9224,58,Convertible,11023.0,1441.0,urban,0.1,1,1,55+,0.13072666243308256,10%
9219,19,Saloon,14737.0,600.0,urban,0.0,0,0,<25,0.040713849494466936,0%
9214,58,Convertible,13116.0,1028.0,rural,0.0,0,0,55+,0.07837755413235145,0%
9209,31,SUV,14013.0,544.0,urban,0.0,0,0,25-34,0.038821094697777864,0%
9208,36,Convertible,22201.0,726.0,rural,0.0,0,0,35-44,0.03270122967433752,0%
9207,22,Convertible,8758.0,1442.0,rural,0.0,0,0,<25,0.1646494633477775,0%
9205,28,SUV,16705.0,1163.0,rural,0.0,0,0,25-34,0.06961987428913081,0%
9204,25,SUV,18929.0,505.0,rural,0.0,0,0,25-34,0.026678641238310177,0%
9202,30,Saloon,3493.0,939.0,urban,0.0,0,0,25-34,0.2688233610076528,0%
9201,28,SUV,3023.0,784.0,rural,0.0,0,0,25-34,0.2593450215017336,0%
9200,64,Saloon,15641.0,1747.0,rural,0.0,0,0,55+,0.11169362572724814,0%
9198,31,SUV,2518.0,910.0,rural,0.0,0,0,25-34,0.36139793486880006,0%
9195,35,SUV,10198.0,1489.0,urban,0.2,1,1,35-44,0.14600902137672622,20%
9194,52,Saloon,3044.0,519.0,rural,0.0,0,0,45-54,0.1704993429697206,0%
9191,58,SUV,9076.0,973.0,urban,0.05,1,0,55+,0.10720581754075505,5%
9190,53,Convertible,7871.0,1145.0,rural,0.0,0,0,45-54,0.14547071528393526,0%
9187,45,Saloon,4791.0,1330.0,urban,0.15,1,1,45-54,0.2776038405342772,15%
9186,33,Saloon,2853.0,1154.0,urban,0.0,0,0,25-34,0.4044865054327359,0%
9185,64,Saloon,13620.0,1390.0,rural,0.0,0,0,55+,0.10205580029367826,0%
9184,39,Saloon,4516.0,1219.0,urban,0.15,1,1,35-44,0.26992914083253544,15%
9183,42,Convertible,23112.0,770.0,urban,0.15,1,1,35-44,0.03331602630667907,15%
9181,34,Convertible,26517.0,607.0,urban,0.0,0,0,25-34,0.022890975600557268,0%
9179,65,Convertible,16573.0,861.0,rural,0.0,0,0,55+,0.0519519700718004,0%
9178,57,SUV,8912.0,1286.0,rural,0.0,0,0,55+,0.14429982046677015,0%
9177,32,SUV,4014.0,1203.0,rural,0.0,0,0,25-34,0.29970104633774297,0%
9175,30,Convertible,23038.0,808.0,urban,0.0,0,0,25-34,0.035072488931329325,0%
9174,21,Convertible,22859.0,890.0,urban,0.0,0,0,<25,0.038934336585150754,0%
9161,60,SUV,5587.0,1661.0,urban,0.25,1,0,55+,0.2972972972972441,25%
9160,50,Saloon,13528.0,788.0,rural,0.0,0,0,45-54,0.058249556475454004,0%
9159,46,Saloon,9251.0,1227.0,rural,0.0,0,0,45-54,0.13263430980433114,0%
9158,38,SUV,8155.0,831.0,rural,0.25,1,0,35-44,0.10190067443285078,25%
9157,21,Saloon,7998.0,1456.0,urban,0.15,1,1,<25,0.18204551137782168,15%
9151,26,SUV,4505.0,1701.0,urban,0.05,1,0,25-34,0.37758046614863977,5%
9139,23,Saloon,7489.0,959.0,rural,0.0,0,0,<25,0.1280544799038419,0%
9137,40,SUV,8878.0,1718.0,rural,0.25,1,0,35-44,0.19351205226400162,25%
9132,53,Saloon,5640.0,1377.0,rural,0.15,1,0,45-54,0.24414893617016944,15%
9131,58,SUV,4411.0,1407.0,rural,0.25,1,0,55+,0.3189752890500297,25%
9130,18,Saloon,6095.0,844.0,urban,0.25,1,0,<25,0.13847415914681893,25%
9128,50,Saloon,5234.0,858.0,urban,0.15,1,1,45-54,0.16392816201754604,15%
9126,63,Saloon,6547.0,722.0,rural,0.0,0,0,55+,0.11027951733616766,0%
9124,45,Saloon,13687.0,1125.0,rural,0.0,0,0,45-54,0.08219478337107604,0%
9120,28,SUV,11488.0,882.0,rural,0.05,1,0,25-34,0.07677576601670641,5%
9117,22,Convertible,17423.0,1076.0,rural,0.05,1,0,<25,0.061757447052742824,5%
9115,36,Convertible,12897.0,1530.0,rural,0.05,1,0,35-44,0.11863224005581774,5%
9114,31,Saloon,6031.0,652.0,rural,0.15,1,0,25-34,0.10810810810809017,15%
9113,65,Convertible,21424.0,542.0,urban,0.05,1,0,55+,0.025298730395816593,5%
9111,33,Saloon,4032.0,1139.0,urban,0.0,0,0,25-34,0.2824900793650093,0%
9106,43,Convertible,19917.0,990.0,rural,0.05,1,0,35-44,0.04970628106642317,5%
9105,53,Saloon,6414.0,529.0,rural,0.25,1,0,45-54,0.08247583411286522,25%
9104,65,SUV,5809.0,1073.0,rural,0.15,1,0,55+,0.18471337579614652,15%
9103,37,Convertible,23780.0,1230.0,rural,0.15,1,0,35-44,0.0517241379310323,15%
9102,39,SUV,13540.0,1315.0,urban,0.15,1,1,35-44,0.09711964549482295,15%
9100,22,Convertible,10344.0,961.0,urban,0.0,0,0,<25,0.09290409899457724,0%
9094,50,SUV,7671.0,1757.0,rural,0.1,1,0,45-54,0.2290444531351546,10%
9092,18,Convertible,22754.0,1263.0,urban,0.0,0,0,<25,0.05550672409246482,0%
9087,38,Saloon,2676.0,1353.0,rural,0.0,0,0,35-44,0.5056053811657304,0%
9085,56,SUV,8448.0,1394.0,rural,0.25,1,0,55+,0.16500946969695016,25%
9083,51,SUV,4442.0,1777.0,urban,0.1,1,1,45-54,0.4000450247635299,10%
9082,18,SUV,15248.0,556.0,urban,0.0,0,0,<25,0.03646379853095249,0%
9081,32,SUV,6696.0,1742.0,urban,0.0,0,0,25-34,0.2601553166068906,0%
9080,38,Saloon,4684.0,1017.0,rural,0.0,0,0,35-44,0.2171221178479468,0%
9075,31,Convertible,20096.0,1195.0,rural,0.1,1,1,25-34,0.05946457006369131,10%
9067,21,Saloon,5333.0,752.0,rural,0.0,0,0,<25,0.14100881305078922,0%
9066,20,SUV,5900.0,1367.0,urban,0.2,1,0,<25,0.231694915254198,20%
9065,36,Saloon,5427.0,502.0,urban,0.15,1,0,35-44,0.0925004606596476,15%
9064,57,Saloon,2755.0,1119.0,rural,0.0,0,0,55+,0.40617059891092333,0%
9063,59,SUV,10768.0,1138.0,rural,0.0,0,0,55+,0.10568350668646864,0%
9061,53,SUV,12298.0,1628.0,urban,0.0,0,0,45-54,0.13237924865830766,0%
9057,55,Saloon,5631.0,1278.0,urban,0.25,1,1,55+,0.22695791156096126,25%
9056,35,Saloon,3390.0,1096.0,urban,0.0,0,0,35-44,0.3233038348081642,0%
9051,40,Saloon,8292.0,1554.0,urban,0.25,1,0,35-44,0.18740955137479648,25%
9045,45,SUV,3546.0,956.0,urban,0.1,1,1,45-54,0.26959954878729003,10%
9044,47,Saloon,14145.0,1333.0,rural,0.0,0,0,45-54,0.09423824673028672,0%
9043,65,SUV,3495.0,1512.0,rural,0.0,0,0,55+,0.43261802575094915,0%
9041,28,SUV,6418.0,1179.0,urban,0.0,0,0,25-34,0.18370208787781492,0%
9039,24,Saloon,4877.0,751.0,rural,0.0,0,0,<25,0.15398810744306868,0%
9038,56,SUV,14316.0,1457.0,urban,0.1,1,1,55+,0.10177423861413092,10%
9036,64,Convertible,13355.0,1115.0,urban,0.1,1,0,55+,0.08348932983900535,10%
9034,55,Convertible,17735.0,1509.0,rural,0.05,1,0,55+,0.08508598815900281,5%
9032,50,Saloon,9725.0,1431.0,urban,0.15,1,0,45-54,0.14714652956296687,15%
9031,64,SUV,12486.0,1378.0,urban,0.2,1,0,55+,0.11036360724010008,20%
9029,25,SUV,13365.0,1143.0,rural,0.25,1,1,25-34,0.08552188552187912,25%
9027,60,Convertible,8493.0,656.0,rural,0.0,0,0,55+,0.07724008006592756,0%
9026,29,Saloon,4128.0,813.0,urban,0.15,1,0,25-34,0.19694767441855693,15%
9024,59,SUV,4626.0,1500.0,urban,0.05,1,0,55+,0.3242542153047288,5%
9023,39,Convertible,12531.0,655.0,rural,0.05,1,1,35-44,0.0522703694836763,5%
9015,27,Saloon,4576.0,806.0,rural,0.25,1,1,25-34,0.17613636363632512,25%
9014,32,Convertible,14660.0,1217.0,rural,0.0,0,0,25-34,0.08301500682127673,0%
9009,39,Saloon,4467.0,951.0,rural,0.25,1,0,35-44,0.21289456010740698,25%
9005,56,Convertible,13296.0,1731.0,rural,0.15,1,1,55+,0.13018953068591077,15%
9004,55,Convertible,19896.0,601.0,rural,0.0,0,0,55+,0.030207076799355137,0%
8998,51,SUV,17173.0,616.0,rural,0.0,0,0,45-54,0.03587026145693613,0%
8997,54,SUV,17584.0,735.0,rural,0.05,1,0,45-54,0.041799363057322465,5%
8990,52,Saloon,3402.0,1133.0,urban,0.2,1,1,45-54,0.3330393885948463,20%
8988,64,Saloon,4683.0,1325.0,urban,0.15,1,0,55+,0.2829382874225319,15%
8987,45,Convertible,9971.0,1481.0,urban,0.05,1,1,45-54,0.1485307391435013,5%
8985,58,Saloon,9194.0,896.0,urban,0.15,1,0,55+,0.09745486186642403,15%
8980,62,Saloon,5752.0,575.0,rural,0.15,1,0,55+,0.099965229485379,15%
8979,52,SUV,4366.0,548.0,rural,0.25,1,0,45-54,0.12551534585430013,25%
8978,20,Convertible,10017.0,1411.0,urban,0.0,0,0,<25,0.1408605370869381,0%
8974,38,SUV,10261.0,1080.0,rural,0.25,1,0,35-44,0.10525289932754066,25%
8972,48,Convertible,23990.0,1052.0,rural,0.05,1,0,45-54,0.04385160483534623,5%
8969,26,Saloon,4551.0,572.0,rural,0.0,0,0,25-34,0.12568666227200048,0%
8966,62,Convertible,23583.0,546.0,rural,0.15,1,0,55+,0.02315227070347186,15%
8963,27,Saloon,3812.0,1212.0,urban,0.15,1,0,25-34,0.3179433368309764,15%
8959,46,SUV,14321.0,893.0,rural,0.05,1,1,45-54,0.062355980727598466,5%
8957,58,Saloon,4431.0,897.0,rural,0.15,1,1,55+,0.2024373730534411,15%
8955,63,Saloon,3117.0,1489.0,urban,0.25,1,1,55+,0.4777029194736998,25%
8947,47,SUV,13163.0,1009.0,urban,0.0,0,0,45-54,0.07665425814783282,0%
8944,51,Convertible,16628.0,1412.0,urban,0.0,0,0,45-54,0.08491700745729583,0%
8943,31,Saloon,3953.0,1429.0,rural,0.0,0,0,25-34,0.3614975967618615,0%
8941,42,Convertible,16732.0,633.0,rural,0.1,1,0,35-44,0.03783169973702858,10%
8940,22,Saloon,2942.0,1015.0,rural,0.0,0,0,<25,0.3450033990481492,0%
8939,61,Saloon,4229.0,1046.0,rural,0.15,1,0,55+,0.2473397966421737,15%
8937,64,Saloon,3663.0,1368.0,rural,0.15,1,0,55+,0.3734643734642715,15%
8936,60,SUV,4167.0,1351.0,urban,0.25,1,1,55+,0.3242140628748922,25%
8935,34,Convertible,13238.0,1590.0,rural,0.15,1,0,25-34,0.12010877776098201,15%
8933,51,SUV,3484.0,525.0,rural,0.05,1,0,45-54,0.15068886337538728,5%
8932,18,Convertible,21330.0,1735.0,rural,0.0,0,0,<25,0.08134083450538765,0%
8930,62,Convertible,24922.0,1109.0,urban,0.1,1,1,55+,0.04449883636947097,10%
8926,32,SUV,6366.0,698.0,urban,0.25,1,1,25-34,0.10964498900406697,25%
8923,46,Convertible,23632.0,1530.0,rural,0.15,1,1,45-54,0.06474272173324032,15%
8922,43,SUV,9623.0,1409.0,rural,0.25,1,0,35-44,0.14642003533200182,25%
8921,21,Convertible,9965.0,1377.0,rural,0.05,1,0,<25,0.13818364274960981,5%
8913,40,Saloon,4142.0,867.0,urban,0.0,0,0,35-44,0.20931916948329082,0%
8901,41,SUV,10153.0,953.0,rural,0.25,1,1,35-44,0.09386388259626771,25%
8893,35,Saloon,5489.0,624.0,rural,0.0,0,0,35-44,0.11368190927307092,0%
8892,20,Convertible,22711.0,832.0,urban,0.05,1,0,<25,0.03663423010875626,5%
8891,49,Convertible,8584.0,1231.0,rural,0.1,1,1,45-54,0.1434063373718379,10%
8890,49,SUV,5238.0,1000.0,urban,0.1,1,0,45-54,0.1909125620465462,10%
8888,40,Convertible,20600.0,760.0,urban,0.0,0,0,35-44,0.036893203883493354,0%
8887,39,SUV,15578.0,624.0,urban,0.2,1,0,35-44,0.040056489921681857,20%
8883,50,Convertible,15931.0,1737.0,urban,0.05,1,1,45-54,0.10903270353398349,5%
8881,40,Saloon,3141.0,1339.0,urban,0.15,1,0,35-44,0.4262973575293135,15%
8879,19,Saloon,9016.0,956.0,urban,0.15,1,0,<25,0.1060337178349483,15%
8878,64,Saloon,12238.0,680.0,urban,0.15,1,1,55+,0.05556463474423471,15%
8877,43,Convertible,14529.0,1740.0,urban,0.05,1,1,35-44,0.11976047904190792,5%
8875,58,Saloon,2624.0,685.0,rural,0.2,1,1,55+,0.2610518292681932,20%
8874,49,Convertible,14672.0,917.0,rural,0.2,1,0,45-54,0.06249999999999574,20%
8872,38,SUV,9455.0,1377.0,rural,0.05,1,1,35-44,0.14563722897936057,5%
8871,45,SUV,19552.0,1260.0,urban,0.25,1,1,45-54,0.06444353518821275,25%
8869,50,Convertible,25777.0,519.0,rural,0.1,1,0,45-54,0.02013422818791868,10%
8868,23,SUV,8635.0,1480.0,urban,0.0,0,0,<25,0.17139548349737446,0%
8867,27,Saloon,11364.0,918.0,rural,0.0,0,0,25-34,0.08078141499471306,0%
8862,20,SUV,19851.0,624.0,urban,0.15,1,0,<25,0.031434184675833386,15%
8858,51,SUV,15666.0,1295.0,rural,0.2,1,1,45-54,0.08266309204646478,20%
8851,28,SUV,19788.0,1552.0,rural,0.0,0,0,25-34,0.07843137254901564,0%
8850,52,Saloon,5341.0,955.0,urban,0.0,0,0,45-54,0.17880546714095133,0%
8848,48,Saloon,8502.0,613.0,urban,0.15,1,0,45-54,0.07210068219241683,15%
8846,43,SUV,12684.0,903.0,urban,0.0,0,0,35-44,0.07119205298012683,0%
8843,61,SUV,13947.0,920.0,urban,0.2,1,1,55+,0.06596400659639592,20%
8839,54,Saloon,14655.0,1378.0,rural,0.15,1,0,45-54,0.09402934152165854,15%
8838,56,SUV,13186.0,1326.0,rural,0.2,1,0,55+,0.10056120127407094,20%
8836,37,SUV,10326.0,1472.0,urban,0.2,1,0,35-44,0.14255277939181266,20%
8835,60,Convertible,26312.0,1504.0,urban,0.2,1,1,55+,0.05716023107327238,20%
8828,54,Saloon,6267.0,1302.0,rural,0.15,1,0,45-54,0.20775490665386823,15%
8826,55,SUV,5396.0,1178.0,urban,0.25,1,1,55+,0.2183098591548891,25%
8825,45,Saloon,3660.0,1730.0,rural,0.2,1,0,45-54,0.47267759562828615,20%
8824,64,SUV,19236.0,1637.0,rural,0.1,1,0,55+,0.08510085256809705,10%
8819,26,Convertible,20694.0,848.0,urban,0.15,1,1,25-34,0.04097806127379719,15%
8815,50,Convertible,16288.0,585.0,urban,0.1,1,0,45-54,0.035916011787817045,10%
8812,42,SUV,10327.0,589.0,rural,0.15,1,0,35-44,0.05703495690906778,15%
8811,58,Saloon,4677.0,1453.0,rural,0.25,1,1,55+,0.3106692324138741,25%
8808,32,Convertible,13790.0,799.0,urban,0.0,0,0,25-34,0.057940536620735464,0%
8807,18,Saloon,15866.0,1625.0,rural,0.0,0,0,<25,0.10242026975922712,0%
8803,32,SUV,17076.0,1111.0,rural,0.0,0,0,25-34,0.06506207542749677,0%
8802,30,Saloon,5500.0,772.0,urban,0.0,0,0,25-34,0.14036363636361082,0%
8799,41,SUV,14346.0,960.0,urban,0.15,1,0,35-44,0.06691760769552021,15%
8790,23,SUV,15276.0,1247.0,rural,0.0,0,0,<25,0.08163131709871159,0%
8789,29,Convertible,17792.0,1150.0,urban,0.2,1,0,25-34,0.06463579136690284,20%
8788,35,Convertible,22251.0,615.0,rural,0.05,1,0,35-44,0.027639207226640258,5%
8787,57,Saloon,4972.0,1096.0,rural,0.25,1,0,55+,0.220434432823769,25%
8775,46,Saloon,4332.0,1195.0,rural,0.15,1,0,45-54,0.27585410895653834,15%
8773,18,Saloon,2541.0,965.0,urban,0.0,0,0,<25,0.3797717434079576,0%
8770,58,Saloon,6310.0,1055.0,urban,0.15,1,1,55+,0.16719492868460106,15%
8769,62,Saloon,10532.0,1739.0,urban,0.25,1,0,55+,0.1651158374477625,25%
8768,59,Saloon,8376.0,816.0,urban,0.15,1,0,55+,0.09742120343838379,15%
8763,64,SUV,3564.0,1255.0,urban,0.1,1,1,55+,0.35213243546567,10%
8755,28,SUV,3484.0,1066.0,rural,0.1,1,0,25-34,0.3059701492536435,10%
8754,23,Saloon,12986.0,1010.0,rural,0.0,0,0,<25,0.0777760665331836,0%
8750,60,SUV,3130.0,1343.0,rural,0.05,1,0,55+,0.42907348242797794,5%
8748,49,Saloon,6248.0,942.0,rural,0.2,1,0,45-54,0.15076824583864423,20%
8744,56,Saloon,9067.0,685.0,rural,0.15,1,1,55+,0.07554869306274671,15%
8743,21,Saloon,3326.0,1361.0,urban,0.15,1,0,<25,0.40920024052904114,15%
8742,51,Saloon,4128.0,1430.0,urban,0.15,1,1,45-54,0.3464147286820866,15%
8740,27,Saloon,2752.0,553.0,urban,0.0,0,0,25-34,0.20094476744178744,0%
8739,25,Convertible,8255.0,1144.0,rural,0.0,0,0,25-34,0.13858267716533754,0%
8736,27,Saloon,2616.0,634.0,urban,0.0,0,0,25-34,0.24235474006106944,0%
8735,33,SUV,11214.0,563.0,urban,0.25,1,1,25-34,0.050205100766894044,25%
8732,65,SUV,9829.0,1504.0,urban,0.05,1,1,55+,0.15301658357918882,5%
8730,25,Saloon,12456.0,1412.0,urban,0.15,1,0,25-34,0.11335902376363893,15%
8722,44,Saloon,5773.0,1142.0,urban,0.15,1,0,35-44,0.19781742594834612,15%
8721,39,Saloon,6221.0,934.0,rural,0.15,1,1,35-44,0.15013663398165084,15%
8720,48,Saloon,2581.0,556.0,urban,0.2,1,1,45-54,0.21542037969770808,20%
8719,62,SUV,8294.0,1324.0,rural,0.25,1,0,55+,0.15963346997827832,25%
8718,45,Saloon,7048.0,1257.0,urban,0.2,1,0,45-54,0.17834846765037196,20%
8716,30,Saloon,3904.0,1283.0,urban,0.25,1,0,25-34,0.32863729508188305,25%
8715,45,Saloon,4559.0,1281.0,rural,0.25,1,1,45-54,0.2809826716384556,25%
8712,22,Saloon,8396.0,1301.0,urban,0.0,0,0,<25,0.15495474035253037,0%
8711,24,SUV,16568.0,1080.0,rural,0.0,0,0,<25,0.06518590053114044,0%
8710,26,Saloon,3175.0,880.0,urban,0.0,0,0,25-34,0.27716535433062134,0%
8707,45,Saloon,5068.0,644.0,urban,0.15,1,1,45-54,0.1270718232043948,15%
8706,19,Saloon,4373.0,1356.0,rural,0.0,0,0,<25,0.3100846101074068,0%
8699,42,Saloon,6428.0,1499.0,urban,0.0,0,0,35-44,0.23319850653387783,0%
8698,38,Convertible,17073.0,1616.0,urban,0.1,1,0,35-44,0.09465237509517398,10%
8696,50,Convertible,20446.0,968.0,urban,0.25,1,0,45-54,0.04734422380905569,25%
8693,36,Saloon,5312.0,885.0,rural,0.15,1,0,35-44,0.16660391566261923,15%
8690,58,SUV,5557.0,741.0,rural,0.1,1,0,55+,0.13334533021412032,10%
8688,52,Convertible,22802.0,1266.0,urban,0.1,1,1,45-54,0.055521445487235525,10%
8687,47,Convertible,23848.0,1466.0,urban,0.1,1,0,45-54,0.06147266018114469,10%
8685,41,SUV,5404.0,1348.0,rural,0.05,1,0,35-44,0.24944485566242605,5%
8684,23,Saloon,3194.0,1446.0,rural,0.0,0,0,<25,0.45272385723216885,0%
8683,28,Convertible,21987.0,994.0,rural,0.1,1,0,25-34,0.045208532314547446,10%
8682,51,Saloon,13294.0,983.0,rural,0.15,1,0,45-54,0.07394313224010275,15%
8681,52,Saloon,11522.0,1759.0,urban,0.25,1,1,45-54,0.15266446797429675,25%
8680,21,Saloon,6491.0,547.0,rural,0.0,0,0,<25,0.08427052842395867,0%
8679,31,SUV,17384.0,1784.0,rural,0.0,0,0,25-34,0.10262310170270923,0%
8673,41,Saloon,15184.0,1373.0,urban,0.15,1,0,35-44,0.09042413066385073,15%
8670,54,Saloon,5320.0,779.0,urban,0.1,1,1,45-54,0.1464285714285439,10%
8668,54,SUV,2612.0,1260.0,rural,0.05,1,0,45-54,0.4823889739661247,5%
8667,45,SUV,19458.0,505.0,rural,0.2,1,0,45-54,0.025953335389041734,20%
8665,20,Saloon,2792.0,915.0,rural,0.0,0,0,<25,0.3277220630371319,0%
8649,64,Convertible,19107.0,1442.0,rural,0.1,1,0,55+,0.07546972313811297,10%
8641,34,Saloon,12520.0,1286.0,urban,0.0,0,0,25-34,0.10271565495206847,0%
8640,36,Convertible,22350.0,870.0,urban,0.05,1,1,35-44,0.038926174496642554,5%
8639,57,Saloon,12474.0,1336.0,rural,0.0,0,0,55+,0.10710277376943185,0%
8636,39,SUV,8844.0,1139.0,rural,0.15,1,1,35-44,0.1287878787878642,15%
8635,52,Convertible,19324.0,1660.0,urban,0.15,1,0,45-54,0.08590353963982167,15%
8633,42,Saloon,4794.0,1408.0,urban,0.0,0,0,35-44,0.29370045890690577,0%
8632,40,SUV,9818.0,947.0,rural,0.05,1,0,35-44,0.0964554899164701,5%
8631,43,Saloon,3260.0,1334.0,rural,0.15,1,0,35-44,0.4092024539876045,15%
8628,65,Saloon,5536.0,613.0,rural,0.0,0,0,55+,0.11072976878610716,0%
8624,50,Saloon,16192.0,1101.0,rural,0.2,1,0,45-54,0.06799654150197208,20%
8619,34,SUV,18052.0,1057.0,rural,0.0,0,0,25-34,0.05855306891202866,0%
8617,50,Saloon,4179.0,1455.0,urban,0.25,1,1,45-54,0.34816941852109395,25%
8612,25,Convertible,10043.0,1778.0,urban,0.05,1,1,25-34,0.17703873344616378,5%
8611,46,Saloon,8576.0,730.0,urban,0.15,1,0,45-54,0.0851212686567065,15%
8610,55,Saloon,8105.0,610.0,urban,0.15,1,1,55+,0.07526218383712828,15%
8608,48,SUV,8749.0,1023.0,rural,0.25,1,1,45-54,0.11692764887414367,25%
8606,63,Saloon,13998.0,631.0,urban,0.15,1,1,55+,0.04507786826689205,15%
8600,30,Saloon,6074.0,524.0,rural,0.15,1,0,25-34,0.08626934474809247,15%
8598,38,SUV,19020.0,788.0,rural,0.15,1,1,35-44,0.041430073606727576,15%
8597,46,Saloon,4094.0,718.0,urban,0.15,1,0,45-54,0.17537860283337192,15%
8594,19,Saloon,5442.0,1150.0,rural,0.0,0,0,<25,0.21131936787941724,0%
8592,64,SUV,11657.0,994.0,urban,0.1,1,1,55+,0.08527065282662045,10%
8588,58,Saloon,5583.0,1229.0,rural,0.25,1,0,55+,0.22013254522654124,25%
8585,55,SUV,15559.0,610.0,rural,0.15,1,0,55+,0.03920560447329268,15%
8580,28,Saloon,6153.0,1292.0,urban,0.15,1,1,25-34,0.20997887209487892,15%
8579,21,SUV,16946.0,724.0,urban,0.0,0,0,<25,0.04272394665407513,0%
8577,58,Saloon,14580.0,1076.0,urban,0.15,1,0,55+,0.07379972565157245,15%
8576,40,Saloon,3518.0,1042.0,rural,0.15,1,0,35-44,0.2961910176235656,15%
8575,64,SUV,3872.0,1397.0,rural,0.2,1,0,55+,0.3607954545453614,20%
8567,31,Saloon,7547.0,1074.0,rural,0.0,0,0,25-34,0.14230820193452468,0%
8566,43,Saloon,6133.0,665.0,rural,0.25,1,0,35-44,0.10842980596769795,25%
8562,53,Saloon,11259.0,996.0,urban,0.15,1,0,45-54,0.0884625632826993,15%
8558,64,Saloon,5263.0,633.0,urban,0.2,1,1,55+,0.12027360820822339,20%
8556,52,SUV,13867.0,642.0,rural,0.25,1,0,45-54,0.046296964015284756,25%
8555,58,Convertible,22678.0,987.0,urban,0.05,1,0,55+,0.04352235646882249,5%
8553,48,Saloon,3730.0,1174.0,rural,0.15,1,1,45-54,0.3147453083109076,15%
8552,49,Saloon,5059.0,1105.0,urban,0.0,0,0,45-54,0.21842261316461387,0%
8546,54,SUV,2878.0,520.0,rural,0.2,1,0,45-54,0.18068102849194556,20%
8545,21,Saloon,3251.0,602.0,rural,0.0,0,0,<25,0.18517379267911868,0%
8540,27,Saloon,3304.0,1350.0,rural,0.15,1,0,25-34,0.4085956416463654,15%
8527,49,Saloon,6391.0,580.0,urban,0.0,0,0,45-54,0.0907526208730886,0%
8519,22,SUV,19155.0,1692.0,urban,0.0,0,0,<25,0.08833202819106821,0%
8518,40,Saloon,4955.0,770.0,rural,0.15,1,0,35-44,0.15539858728553876,15%
8516,58,Saloon,8041.0,662.0,rural,0.2,1,0,55+,0.08232806864816784,20%
8515,51,Saloon,4959.0,609.0,urban,0.0,0,0,45-54,0.12280701754383487,0%
8511,58,SUV,7869.0,923.0,urban,0.25,1,1,55+,0.11729571737195103,25%
8502,62,Saloon,4278.0,546.0,rural,0.15,1,1,55+,0.12762973352030677,15%
8499,22,Saloon,4371.0,577.0,urban,0.0,0,0,<25,0.13200640585675313,0%
8498,22,Saloon,4639.0,798.0,urban,0.0,0,0,<25,0.17201983186027764,0%
8495,48,Saloon,4720.0,1275.0,rural,0.15,1,1,45-54,0.27012711864401057,15%
8494,47,Convertible,10712.0,1553.0,rural,0.15,1,0,45-54,0.14497759522030013,15%
8489,60,Convertible,23214.0,554.0,rural,0.0,0,0,55+,0.02386490910657259,0%
8488,64,Saloon,4365.0,787.0,rural,0.15,1,0,55+,0.18029782359675134,15%
8487,22,SUV,2576.0,1062.0,urban,0.0,0,0,<25,0.4122670807451816,0%
8486,25,SUV,11805.0,1095.0,urban,0.0,0,0,25-34,0.09275730622616749,0%
8485,39,Saloon,8669.0,1660.0,rural,0.2,1,0,35-44,0.1914869073710703,20%
8483,63,Saloon,3107.0,1027.0,rural,0.15,1,0,55+,0.3305439330542869,15%
8479,51,Convertible,10716.0,1621.0,urban,0.2,1,0,45-54,0.1512691302724756,20%
8478,54,Convertible,11372.0,1697.0,urban,0.25,1,0,45-54,0.149226169539206,25%
8474,21,SUV,5419.0,978.0,rural,0.0,0,0,<25,0.18047610260192276,0%
8473,48,Saloon,2882.0,845.0,rural,0.2,1,1,45-54,0.29319916724486705,20%
8470,41,Saloon,4528.0,683.0,urban,0.15,1,0,35-44,0.15083922261480767,15%
8469,22,Saloon,6143.0,1303.0,urban,0.0,0,0,<25,0.21211134624772712,0%
8467,23,Saloon,9726.0,1228.0,rural,0.0,0,0,<25,0.1262595105901577,0%
8465,31,Convertible,13380.0,952.0,urban,0.05,1,0,25-34,0.07115097159939678,5%
8464,58,Saloon,7160.0,1374.0,rural,0.25,1,1,55+,0.19189944134075532,25%
8463,58,Convertible,22044.0,990.0,urban,0.0,0,0,55+,0.04491017964071652,0%
8456,33,Saloon,13037.0,1354.0,rural,0.0,0,0,25-34,0.10385824959729202,0%
8453,24,Convertible,25310.0,1146.0,urban,0.0,0,0,<25,0.045278546029235665,0%
8449,57,Convertible,12227.0,1242.0,urban,0.1,1,0,55+,0.10157847386929732,10%
8440,37,Convertible,14247.0,991.0,urban,0.05,1,1,35-44,0.069558503544601,5%
8436,49,SUV,12208.0,749.0,urban,0.25,1,1,45-54,0.06135321100916928,25%
8433,44,Saloon,4783.0,1022.0,urban,0.15,1,1,35-44,0.21367342671958733,15%
8428,45,SUV,4117.0,1161.0,urban,0.2,1,0,45-54,0.2820014573718042,20%
8427,42,SUV,10092.0,1203.0,urban,0.2,1,1,35-44,0.11920332936978605,20%
